cafeName	orderByNew	concept	nofConKatsu	WantToGo	OperatingHours	Fee	NearestStation	Area	concept_list
まーめいど梅田店	1594	メイド	0.0	0	12:00~23:00	2000円~	中崎町駅より徒歩5分	Kansai	['メイド']
まーめいど 心斎橋店	1595	メイド	0.0	3	平日12:00~23:00土日祝11:00~23:00	3,000円~	日本橋駅から徒歩約8分心斎橋駅から徒歩約10分	Kansai	['メイド']
メンズコンカフェ ドロシー	1596	動物	0.0	0.0	17:00~23:00	3,000円前後	新宿駅	Kanto	['動物']
メルトアスリープ	1597	メイド×正統派×酒クズ	0.0	1.0	さくっと 深夜も営業	3,000円秋葉原駅		Kanto	['メイド', '正統派', '酒クズ']
Y’unamano32	1598	メイド	0.0	0.0	月~金 16:00~21:00土日祝 12:30~21:00		JR川崎駅から徒歩5分京急川崎駅から徒歩8分	Kanto	['メイド']
Mel Charme(メル シャルム)	1599	悪魔	0.0	0.0	平日 18:00~24:00土日祝 16:00~24:00(時短要請に従って営業しています。)	3,330円(税込)/1時間	秋葉原駅	Kanto	['悪魔']
melfi	1600	メイド	0.0	0.0	土日祝16:00-23:00平日　18:00-23:00	2,500円~	東京メトロ / 銀座駅 徒歩3分C3出口を出て数奇屋通りを新橋方面にJR山手線、京浜東北線 / 有楽町駅 徒歩5分銀座口を出て東急プラザ方面にJR各線 / 新橋駅 徒歩10分銀座口を出てコリドー方面に	Kanto	['メイド']
じゅぴた〜	1601	カジノ	0.0	0	14:00~21:30	3,000円~	恵美須町駅より徒歩5分	Kansai	['カジノ']
アニソンコスプレバー マジョリカ	1602	アニソン	0.0	0	平日 19:00~2:00金土 19:00~5:30	2,200円~	すすきの駅	Hokkaido and Tohoku	['アニソン']
誠酒屋	1603	和風	0.0	2.0	18:00~23:00	2,000円~	秋葉原駅から徒歩5分	Kanto	['和風']
真夜中声優カフェ	1604	声優	0.0	0.0	23:00~5:00	最低1000円(30分)～	錦糸町駅より徒歩5分	Kanto	['声優']
Mai Leaf-メイリーフ-	1605		0.0	4	【平日】 ティータイム(火水木) 11:00~16:00 ディナータイム 17:00~22:00 2階バータイム 18:00~23:00【土日祝】 11:00~22:00	1100円~		Tokai	['']
Maison de Vivi（メゾンドビビ）	1606		0.0	0.0	18:00~5:00	3,000円	池袋駅	Kanto	['']
MAID/MADE (メイドメイド) 名古屋大須本店	1607	メイド	0.0	3	12:00〜22:00	2,000円		Tokai	['メイド']
めいどりーみん 新宿 東口店	1608	メイド	0.0	2.0	月~金 11:30~23:00 土日祝 11:30~23:00	1時間 500円 / 1オーダー 延長 500円 / 1オーダー	JR「新宿駅」（東口）より徒歩2分	Kanto	['メイド']
めいどりぃた	1609	メイド	0.0	0	平日 : 18:00~20:00土日祝 : 13:00~20:00	1,400円~	香林坊から徒歩5分片町駅から徒歩5分	Hokuriku	['メイド']
舞々悪魔(まいまいでびる)	1610	アイドル×悪魔×地雷系	7.0	62.0	月 19:00 - 25:00 火 19:00 - 25:00 水 19:00 - 25:00	3,000円~	東新宿 徒歩5分	Kanto	['アイドル', '悪魔', '地雷系']
浪漫メイドBAR文明開花	1611		0.0	1	19:00~24:00	1,650円~	胡町電停から徒歩5分	Chugoku and Shikoku	['']
アイキス	1612	メイド	0.0	1	平日 17:00~23:00土日祝日 15:00~23:00※土曜ナイト営業	2,000円~		Kansai	['メイド']
Cafe de Porte	1613	メイド	0.0	0	木･金 15:00~20:00土 13:00~20:00日 13:00~19:00	1,100円~	難波駅より徒歩5分	Kansai	['メイド']
メイドバーRe:m	1614	メイド	0.0	0	20:00〜last(最終受付04:00)	5,000円~	北新地駅から徒歩1分	Kansai	['メイド']
Cafe ＆ Bar MAIDinMA10	1615	トレーニング	0.0	0.0	月〜木 17:00-23:00金 17:00-29:00土 15:00-29:00日15:00-23:00	3,000円~	JR新宿駅西武新宿駅	Kanto	['トレーニング']
maid BAR FAIRYTALE（フェアリーテイル）	1616	童話	0.0	0.0	日~木 18:00~24:00（L.O フード23:00 ドリンク23:30） 金土祝前日 18:00~5:00（L.O フード4:00 ドリンク4:30）	チャージ 1,000- ドリンク 700 フード500 チェキ ソロ?600- ツーショット?1,000- メイドさんへのカラオケリクエスト ?300-	大久保駅徒歩1分	Kanto	['童話']
1904/1904	1617	メイド	0.0	2	平日 17:00~22:00土日祝 14:00~22:00	800円~	日本橋駅なんば駅恵美須町	Kansai	['メイド']
メイドカフェ MC	1618	メイド	0.0	0.0	平日 14:00~22:00土日祝日 13:00~22:00		秋葉原駅	Kanto	['メイド']
まほうにかけられて	1619	女装	0.0	2.0	火~金 17:00~23:00 土日祝 15:00~23:00	最初の１時間 1,800円 1ドリンク、スナック、チャージ料込み 飲み放題プランあり（チャージ料込み） 1時間アルコール 2,500円 1時間ソフトドリンク 2,300円	池袋駅から徒歩８分	Kanto	['女装']
コンカフェ縁【魔法学園】	1620	魔法	0.0	0.0	11:00~18:00	5,000円~	上野駅	Kanto	['魔法']
魔法maidcafe Lumiele	1621	メイド	0.0	2	平日 18:00-23:00土日 15:00-23:00	2,000円~	地下鉄堺筋線恵美須町駅徒歩5分南海線なんば駅徒歩7分	Kansai	['メイド']
メイドinしゃんぐりら	1622		0.0	5	月 18:00 - 30:00 火 18:00 - 30:00 水 18:00 - 30:00	2,000円~	すすきの駅	Hokkaido and Tohoku	['']
メイドinしゃんぐりら	1623		0.0	3	月 18:00 - 30:00 火 18:00 - 30:00 水 18:00 - 30:00	2,500円～	札幌市営地下鉄南北線 ／ すすきの駅 徒歩2分札幌市電山鼻線 ／ すすきの駅 徒歩2分札幌市営地下鉄東豊線 ／ 豊水すすきの駅 徒歩3分	Hokkaido and Tohoku	['']
LittleStarRabbit (リトルスターラビット)	1624	うさぎ×メイド×星	0.0	13.0	月 17:00 - 23:00 火 17:00 - 23:00 水 17:00 - 23:00	1540〜3500円	山手線　秋葉原駅　徒歩5分東京メトロ銀座線　末広町駅　徒歩2分東京メトロ千代田線　湯島駅　徒歩8分	Kanto	['うさぎ', 'メイド', '星']
LOX	1625	天使	0.0	0.0	月 19:00 - 23:00 火 19:00 - 23:00 水 19:00 - 23:00	3000円	湯島駅	Kanto	['天使']
Lovelish ラブリッシュ	1626		0.0	0	19:00~last	3,500円~	JR天満駅から徒歩1分	Kansai	['']
りとるべる	1627	かわいい×コスプレ×メイド×女の子の部屋×隠れ家	2.0	18	月 18:00 - 23:00 火 18:00 - 23:00 水 18:00 - 23:00	1,200円~	南海難波駅から徒歩4分地下鉄堺筋線 日本橋駅から徒歩5分	Kansai	['かわいい', 'コスプレ', 'メイド', '女の子の部屋', '隠れ家']
Live madrigal Cafe	1628	メイド	0.0	0	17:00~21:00	2,000円~	難波駅より徒歩5分日本橋駅より徒歩7分恵比須町駅より徒歩7分	Kansai	['メイド']
秋葉原ロンドベル	1629	アニソン	0.0	0.0	18:00~28:00	4,000～5,000円	JR秋葉原駅	Kanto	['アニソン']
LINK (リンク)	1630	メイド	0.0	1	平日 19:00~2:00週末 19:00~3:00		胡町電停	Chugoku and Shikoku	['メイド']
Limited（会員制メイド喫茶）	1631	メイド	0.0	1	19:00~27:00	3,300円~	胡町電停から徒歩6分	Chugoku and Shikoku	['メイド']
LiLy Cottage（リリーコテージ）	1632		0.0	0.0	月~金 14:00~23:00 土日祝 14:00~23:00	?800 / 60分 ワンドリンクオーダー制 ※60分を超えると自動延長となり?800のチャージ料がかかります。 ※延長の際は追加で1ドリンクの注文をお願い致します。	秋葉原駅より徒歩4分	Kanto	['']
ナースコンセプトバーLEM	1633	ナース×病院	0.0	0	18:00~27:00	3,000円~4,000円	すすきの駅	Hokkaido and Tohoku	['ナース', '病院']
セブンスヘブン	1634	メイド	0.0	0	平日15:00~22:00土日14:00~22:00ほか週末24時まで延長の場合あり	1,200円~	西鉄久留米駅	Kyusyu and Okinawa	['メイド']
ラストエデン	1635	異世界	2.0	2	月~木 : 17:00~23:00金 : 17:00~翌5:00土 : 15:00~翌5:00日 : 15:00~23:00	800円~	名古屋駅	Tokai	['異世界']
京都三条花の如く	1636	和風	0.0	1	20:00~24:00	4,000円~	京阪三条駅	Koushinetsu	['和風']
Laboratrick	1637	アイドル	0.0	0	20:00~6:00	1,500円~	近鉄日本橋駅	Kansai	['アイドル']
キャンディーメイド(久留米)	1638	妖精	0.0	0	20:00~LAST	3,000円~	JR久留米駅	Kyusyu and Okinawa	['妖精']
不良メイド喫茶・Bar黒月 横浜本店	1639	クラシカルメイド×ゴシック×パンク×不良	3.0	29.0	月 19:00 - 23:00 火 19:00 - 23:00 水 19:00 - 23:00	3,300円	地下鉄関内駅より徒歩2分/馬車道駅より徒歩3分/JR関内駅より徒歩7分/JR桜木町駅より徒歩9分	Kanto	['クラシカルメイド', 'ゴシック', 'パンク', '不良']
Connect（こねくと）maid&首輪bar	1640	ゴスロリ	0.0	4	平日　17:00~23:00土日祝日　15:00~23:00※土曜ナイト営業	2,000円~	難波駅から徒歩10分	Kansai	['ゴスロリ']
コモレビフィーカ	1641		0.0	1	平日 13:00〜18:00土日祝 13:00〜21:00		大須観音駅徒歩6分	Tokai	['']
狛犬ピンク	1642		0.0	0	18:00~翌6:00	5,000円~	すすきの駅	Hokkaido and Tohoku	['']
キャンディーメイド(大分)	1643	妖精	0.0	0	20:00~LAST	3,000円~	大分駅	Kyusyu and Okinawa	['妖精']
童話カフェ&バーKleinPalast(クラインパラスト)	1644	童話	0.0	3	月 17:00 - 23:00 火 17:00 - 23:00 水 17:00 - 23:00	3,000円~	なんば駅 徒歩約5分難波駅 徒歩約6分日本橋駅 徒歩約8分	Kansai	['童話']
キャンディーメイド(宮崎)	1645	妖精	0.0	0	20:00~LAST	3,000円~	宮崎駅	Kyusyu and Okinawa	['妖精']
サイバーアニソンステージ キミノカフェ。	1646	未来	0.0	0.0	平日 17:00~20:00土日 16:00~20:00	5,000円~	六本木駅	Kanto	['未来']
kindrad	1647	パンク	0.0	0.0	18:00～24:00	800円~	JR水戸駅(徒歩8分)	Kanto	['パンク']
華月	1648	和風	0.0	0	22:00~30:00	3,000円~4,000円	すすきの駅	Hokkaido and Tohoku	['和風']
けむりちゅーどく	1649	メイド	0.0	0.0	平日 16:00~29:00休日 14:00~29:00	3,000円~	末広町駅	Kanto	['メイド']
JUNO	1650	女神	0.0	0.0	15:00~22:00	1,350円~	末広町駅	Kanto	['女神']
JAM Akihabara	1651	メイド	0.0	1.0	月~金 11:30~23:00 金祝前 11:30~29:00	Null	秋葉原駅より徒歩５分	Kanto	['メイド']
Black or White	1652	天使	0.0	4.0	18:00~翌1:00	5,000円~	池袋駅	Kanto	['天使']
idoRe:渋谷店	1653	アイドル	0.0	1.0	平日 17:00~24:00土日祝 12:00~24:00			Kanto	['アイドル']
Idol cafe 622	1654	アイドル	0.0	0	20:00~1:00(金土は2:00まで)	4,000円~	岡山駅	Chugoku and Shikoku	['アイドル']
Hunter's Village BAR	1655		0.0	0.0	日曜日 15:00~20:00(LO.19:30)	2,000円~	恵比寿駅	Kanto	['']
HoneyHoney 大宮店	1656	メイド	0.0	1.0	平日 17:00~21:00土日祝 12:00~23:00	1,500円~	JR大宮駅	Kanto	['メイド']
HoneyHoney横浜店	1657	メイド	0.0	0.0	12:00-23:00	1,500円~	JR横浜駅	Kanto	['メイド']
HoneyHoney池袋店	1658	メイド	0.0	2.0	12:00-23:00	1,500円~	JR池袋駅	Kanto	['メイド']
ひよこ家	1659	メイド	0.0	0.0	ランチタイム 日月 12:00~15:00 居酒屋タイム 17:00~22:00 (金土のみ23時まで)	1500円～	秋葉原駅から徒歩13分	Kanto	['メイド']
HoneyHoney 秋葉原店	1660	メイド	0.0	1.0	12:00-23:00	1,500円~	秋葉原駅末広町駅	Kanto	['メイド']
ハイカラトーキョー	1661		0.0	0.0	17:00~23:00	1,800円~	新宿駅東新宿駅新大久保駅大久保駅	Kanto	['']
ヒロインズ Cafe	1662	魔法	0.0	1	18:00~LAST	3,000円~	広島電鉄 銀山町駅	Chugoku and Shikoku	['魔法']
ハーミットカフェ	1663	異世界	0.0	0	土日祝 12:00~LO26:00平日 17:00~LO26:00	5,000円~	片原町駅瓦町駅	Chugoku and Shikoku	['異世界']
はぴさた帯広店-HAPPY HONEY SATAN-	1664	悪魔	0.0	0	平日 18:00~翌6:00土日祝 12:00~翌6:00	3,000円	JR帯広駅	Hokkaido and Tohoku	['悪魔']
『はぴサタっ！』HAPPY HONEY SATAN札幌	1665	悪魔	0.0	4	平日 18:00~翌6:0 -土日祝 12:00~翌6:00	3,000円~	地下鉄南北線すすきの駅から徒歩1分	Hokkaido and Tohoku	['悪魔']
花宵-HANAYOI-	1666	和風	0.0	4	18:00~翌6:00	3,000円~	地下鉄南北線 すすきの駅より徒歩1分	Hokkaido and Tohoku	['和風']
HANAKO	1667	メイド	0.0	1	12:00~23:00	1,000円~	JR大阪駅 8分梅田駅 8分中崎町駅 8分	Kansai	['メイド']
花と月	1668	ジェンダーレス	0.0	1	19:00~0:00(短縮営業中は17:30~21:00)	1,000円~	東梅田	Kansai	['ジェンダーレス']
アニソンバーギルド仙台店	1669	アニソン	0.0	0	19:00~翌5:00	2,000円~4,000円	広瀬通駅 西5番出口 徒歩5分勾当台公園駅 南3番出口 徒歩6分	Hokkaido and Tohoku	['アニソン']
VAMPIRE CAFE（ヴァンパイアカフェ）	1670	ヴァンパイア	0.0	1.0	ランチ : 11:30~14:30(L.O.14:00) ディナー : 17:00~23:30 (L.O.22:30,ドリンクL.O.23:00)	3,000円～4,000円	地下鉄 銀座駅 B3出口から徒歩3分	Kanto	['ヴァンパイア']
銀座 GIRLS NEXT PHI	1671	メイド	0.0	0.0	月～木19：00～0：00金土19：00～5：00日祝18：00～23：00	2,000円（通常平均）2,500円（宴会平均）	新橋駅 銀座口 徒歩6分有楽町駅 銀座口 徒歩5分	Kanto	['メイド']
グミチョコレートパイン	1672	おもちゃ箱	0.0	1	18時〜LAST	2,000円~	心斎橋駅から徒歩5分難波駅から徒歩5分	Kansai	['おもちゃ箱']
がさいれ！	1673	警察	0.0	0.0	月 18:00 - LAST 火 18:00 - LAST 水 18:00 - LAST	3,000円~	西武新宿駅　徒歩5分	Kanto	['警察']
メイド喫茶フロンティア	1674	メイド	0.0	1	11:00~22:00	500円~	日本橋駅より徒歩10分	Kansai	['メイド']
メイドカフェ フラペコ	1675	羊	0.0	0.0	15:00~23:00	3,000円~	JR秋葉原駅	Kanto	['羊']
神所ふぉ〜ちゅん	1676	メイド	0.0	1.0	18:00~23:00(L.O 22:30)	3,000円~	新宿駅	Kanto	['メイド']
fleur cafe（フルールカフェ）	1677		0.0	0	平日 15:00~20:00土日祝 13:00~20:00	1,200円~	大須観音駅上前津駅	Tokai	['']
MeideCafe fairy	1678	メイド	0.0	0	12:00-20:00(コロナ期間中)	3,000円~	鹿児島本線「黒崎駅」より徒歩8分	Kyusyu and Okinawa	['メイド']
FAIRITE（フェアリート）	1679	妖精	0.0	0	18:00~23:00	2,500円(税込)	心斎橋駅	Kansai	['妖精']
えびる	1680	闇×酒クズ×小悪魔	0.0	0.0	18:00~5:00	¥5,000~	新宿駅	Kanto	['闇', '酒クズ', '小悪魔']
End roll	1681		0.0	0.0	月~木17:00~23:00金土･祝前 17:00~翌5:00(営業時間変更の場合がありますのでTwitterにて詳細ご確認ください)	2,000円~4,000円	JR秋葉原駅	Kanto	['']
ENTRY（エントリー）池袋店	1682	アイドル	0.0	2.0	月~木曜日 15:00~23:00 日曜日 15:00~23:00 金･土･祝前日 15:00~翌5:00	3,000円~	池袋駅より徒歩6分	Kanto	['アイドル']
Emily with Paper moon	1683	アイドル×かわいい×ねこ	5.0	32.0	月 19:00 - 24:00 火 19:00 - 24:00 水 19:00 - 24:00	2,000円~	新宿駅西武新宿駅	Kanto	['アイドル', 'かわいい', 'ねこ']
EDEN	1684		0.0	0	19:00~LAST	3,000円~	梅田駅	Kansai	['']
e-maid	1685	メイド	0.0	1	平日　12:00~22:30土日祝　11:00~22:30	1,500円~	なんば駅徒歩1分	Kansai	['メイド']
男装cafe＆bar haco.	1686	男装	0.0	0.0	月~金 20:00~4:30土 20:00~4:30日 18:00~23:30	2,000円～	恵比寿駅より徒歩3分	Kanto	['男装']
アイドルカフェ：D shiodome+（ディーシオドメプラス）	1687	アイドル	0.0	1.0	18:00~22:00	1,500円~/h	新橋駅汐留駅	Kanto	['アイドル']
秋葉城ドラキュラ †月下の夜想曲†	1688	ヴァンパイア	0.0	6.0	月 14:00 - 24:00 火 14:00 - 24:00 水 14:00 - 24:00		秋葉原駅 徒歩3分	Kanto	['ヴァンパイア']
DoMiSolGarden(ドミソガーデン)	1689	音楽	0.0	1.0	月~金 16:00~24:00土日祝 12:00~24:00	1500円～	秋葉原駅より徒歩1分	Kanto	['音楽']
Dr.LABO	1690	ナース×病院	0.0	1	21:00~LAST	2,000円		Kyusyu and Okinawa	['ナース', '病院']
Dolly♡princess	1691	お姫様	0.0	3	月 17:00 - 23:00 火 お休み 水 17:00 - 23:00	3,000円~	地下鉄すすきの駅	Hokkaido and Tohoku	['お姫様']
Cafe&Bar Distopia	1692	アニメ	0.0	0	18:00~翌5:00	2,000円~	日本橋駅	Kansai	['アニメ']
Dienst Doll(ディーンストドール)	1693	メイド	0.0	2	平日 20:30~23:30土日 19:30~23:30	1,300円~	松山市駅	Chugoku and Shikoku	['メイド']
魔法Diner Magia	1694	魔法	0.0	0.0	18:00~翌5:00	4,000円~	JR新宿駅から徒歩6分	Kanto	['魔法']
男装Bar Dice	1695	男装	0.0	1	18:00~23:00(L.O22:30)	1,000円~	なんば駅から5分	Kansai	['男装']
でりしゃすぽしゃけ	1696	メイド	0.0	2	18:00~24:00 (自粛期間中の営業時間はHPへ)	1,800円~	モノレールおもろまち駅より徒歩8分	Kyusyu and Okinawa	['メイド']
cafe&bar Daisy	1697	コスプレ	0.0	0	18:00~5:00	2,000円~	心斎橋駅から徒歩6分 なんば駅から徒歩10分	Kansai	['コスプレ']
キュアメイドカフェ	1698	クラシカル	0.0	0.0	月~木 11:00~20:00 （LO FOOD19:00 DRINK19:30） 金土 11:00~22:00 （LO FOOD21:00 DRINK21:30） 日祝 11:00~19:00 （LO FOOD18:00 DRINK18:30） 祝前日（日曜日以外） 11:00~22:00 （LO FOOD21:00 DRINK21:30）		秋葉原駅から徒歩6分	Kanto	['クラシカル']
クラウンティアラ	1699	アリス×メイド	0.0	11.0	月 17:00 - 23:00 火 17:00 - 23:00 水 17:00 - 23:00	1時間800円のワンドリンクオーダー制	秋葉原駅より徒歩８分	Kanto	['アリス', 'メイド']
mirai connect	1700		0.0	1	13:00~翌2:00	3,000円~	天神駅	Kyusyu and Okinawa	['']
ConceptCafe&Bar1984	1701	サイバー	0.0	0.0	18:00~Last	3,300円~	JR宇都宮駅	Kanto	['サイバー']
coffret（コフレ）	1702	メイド	0.0	0.0	月~金 18:30~5:00 土 17:00~5:00 日 17:00~23:30	2,750円	恵比寿駅より徒歩2分	Kanto	['メイド']
Meru (メル)	1703		0.0	0	16:00~22:00	1,500円~	宮崎駅	Kyusyu and Okinawa	['']
キャンディーメイド（香川）	1704	妖精	0.0	0	20:00~LAST	3,000円~	瓦町	Chugoku and Shikoku	['妖精']
キャンディーメイド（熊本）	1705	妖精	0.0	1	20:00~LAST	3,000円~	花畑町	Kyusyu and Okinawa	['妖精']
キャンディーメイドスーパーズ	1706	妖精	0.0	1	20:00~LAST	3,000円~	博多駅	Kyusyu and Okinawa	['妖精']
シスターカフェ ClarisVeil	1707	シスター	0.0	0.0	平日 18:00~23:00土日祝 16:00~23:00	3,000円~	JR秋葉原駅	Kanto	['シスター']
ClassLucifer	1708		0.0	0	20:00-LAST	3,000円~	茨木駅から徒歩約3分	Kansai	['']
めいどシーシャバーchocolat planet（ショコラプラネット）	1709	メイド	0.0	0.0	平日 18:00~29:00土曜 16:00~29:00日曜 16:00~23:00	3500円～	JR新宿駅から徒歩8分西武新宿駅から徒歩5分新宿三丁目駅から徒歩3分	Kanto	['メイド']
